"","Species","Country","year","count"
"6793","HAD","BE","X2010",0
"6794","HAD","BE","X2010",0
"6795","HAD","BE","X2010",0
"6796","HAD","BE","X2010",78
"6797","HAD","BE","X2010",0
"6798","HAD","BE","X2010",76
"6799","HAD","BE","X2010",2
"6800","HAD","BE","X2010",0
"6801","HAD","BE","X2010",0
"6802","HAD","BE","X2010",0
"6803","HAD","BE","X2010",0
"6804","HAD","BE","X2010",0
"6805","HAD","BE","X2010",0
"6806","HAD","BE","X2010",0
"6807","HAD","BE","X2010",0
"6808","HAD","BE","X2010",0
"6809","HAD","BE","X2010",0
"6810","HAD","BE","X2010",181
"6811","HAD","BE","X2010",9
"6812","HAD","BE","X2010",0
"6813","HAD","BE","X2010",2
"6814","HAD","BE","X2010",4
"6815","HAD","BE","X2010",72
"6816","HAD","BE","X2010",93
"6817","HAD","BE","X2010",1
"6818","HAD","BE","X2010",0
"6819","HAD","BE","X2010",0
"6820","HAD","BE","X2010",0
"6821","HAD","BE","X2010",0
"6822","HAD","BE","X2010",0
"6823","HAD","BE","X2010",0
"6824","HAL","BE","X2010",4
"6825","HAL","BE","X2010",0
"6826","HAL","BE","X2010",0
"6827","HAL","BE","X2010",0
"6828","HAL","BE","X2010",0
"6829","HAL","BE","X2010",0
"6830","HAL","BE","X2010",0
"6831","HAL","BE","X2010",0
"6832","HAL","BE","X2010",4
"6833","HAL","BE","X2010",0
"6834","HAL","BE","X2010",4
"6835","HAL","BE","X2010",0
"6836","HAL","BE","X2010",0
"6837","HAL","BE","X2010",0
"6838","HAL","BE","X2010",0
"6839","HAL","BE","X2010",0
"6840","HAL","BE","X2010",0
"6841","HAL","BE","X2010",0
"6842","HAL","BE","X2010",0
"6843","HAL","BE","X2010",0
"6844","HAL","BE","X2010",0
"6845","HAL","BE","X2010",0
"6846","HAL","BE","X2010",0
"6847","HAL","BE","X2010",0
"6848","HAL","BE","X2010",0
"6849","HAL","BE","X2010",0
"6850","HAL","BE","X2010",0
"6851","HAL","BE","X2010",0
"6852","HER","BE","X2010",1
"6853","HER","BE","X2010",1
"6854","HER","BE","X2010",0
"6855","HER","BE","X2010",0
"6856","HER","BE","X2010",1
"6857","HER","BE","X2010",0
"6858","HER","BE","X2010",0
"6859","HER","BE","X2010",0
"6860","HER","BE","X2010",0
"6861","HER","BE","X2010",0
"6862","HER","BE","X2010",0
"6863","HER","BE","X2010",0
"6864","HER","BE","X2010",0
"6865","HER","BE","X2010",0
"6866","HER","BE","X2010",0
"6867","HER","BE","X2010",0
"6868","HKE","BE","X2010",69
"6869","HKE","BE","X2010",0
"6870","HKE","BE","X2010",0
"6871","HKE","BE","X2010",0
"6872","HKE","BE","X2010",0
"6873","HKE","BE","X2010",0
"6874","HKE","BE","X2010",0
"6875","HKE","BE","X2010",51
"6876","HKE","BE","X2010",0
"6877","HKE","BE","X2010",51
"6878","HKE","BE","X2010",0
"6879","HKE","BE","X2010",0
"6880","HKE","BE","X2010",0
"6881","HKE","BE","X2010",0
"6882","HKE","BE","X2010",0
"6883","HKE","BE","X2010",0
"6884","HKE","BE","X2010",0
"6885","HKE","BE","X2010",0
"6886","HKE","BE","X2010",0
"6887","HKE","BE","X2010",13
"6888","HKE","BE","X2010",1
"6889","HKE","BE","X2010",0
"6890","HKE","BE","X2010",0
"6891","HKE","BE","X2010",5
"6892","HKE","BE","X2010",7
"6893","HKE","BE","X2010",0
"6894","HKE","BE","X2010",0
"6895","HKE","BE","X2010",0
"6896","HKE","BE","X2010",5
"6897","HKE","BE","X2010",0
"6898","HKE","BE","X2010",5
"6899","HKE","BE","X2010",0
"6900","HKE","BE","X2010",0
"6901","HOM","BE","X2010",0
"6902","HOM","BE","X2010",0
"6903","HOM","BE","X2010",0
"6904","HOM","BE","X2010",0
"6905","HOM","BE","X2010",0
"6906","HOM","BE","X2010",0
"6907","HOM","BE","X2010",0
"6908","HOM","BE","X2010",0
"6909","HOM","BE","X2010",0
"6910","HOM","BE","X2010",0
"6911","HOM","BE","X2010",0
"6912","HOM","BE","X2010",0
"6913","HOM","BE","X2010",0
"6914","HOM","BE","X2010",0
"6915","HOM","BE","X2010",0
"6916","HOM","BE","X2010",0
"6917","HOM","BE","X2010",0
"6918","HOM","BE","X2010",0
"6919","INV","BE","X2010",0
"6920","INV","BE","X2010",0
"6921","INV","BE","X2010",0
"6922","INV","BE","X2010",0
"6923","INV","BE","X2010",0
"6924","INV","BE","X2010",0
"6925","INV","BE","X2010",0
"6926","INV","BE","X2010",0
"6927","INV","BE","X2010",0
"6928","INV","BE","X2010",0
"6929","INV","BE","X2010",0
"6930","INV","BE","X2010",0
"6931","JAX","BE","X2010",22
"6932","JAX","BE","X2010",13
"6933","JAX","BE","X2010",1
"6934","JAX","BE","X2010",12
"6935","JAX","BE","X2010",10
"6936","JAX","BE","X2010",5
"6937","JAX","BE","X2010",4
"6938","JOD","BE","X2010",0
"6939","JOD","BE","X2010",0
"6940","JOD","BE","X2010",0
"6941","JOD","BE","X2010",0
"6942","JOD","BE","X2010",0
"6943","JOD","BE","X2010",0
"6944","JOD","BE","X2010",0
"6945","JOD","BE","X2010",0
"6946","JOD","BE","X2010",0
"6947","JOD","BE","X2010",0
"6948","JOD","BE","X2010",0
"6949","JOD","BE","X2010",0
"6950","JOD","BE","X2010",0
"6951","LBE","BE","X2010",11
"6952","LBE","BE","X2010",0
"6953","LBE","BE","X2010",0
"6954","LBE","BE","X2010",10
"6955","LBE","BE","X2010",9
"6956","LBE","BE","X2010",1
"6957","LBE","BE","X2010",0
"6958","LBE","BE","X2010",0
"6959","LBE","BE","X2010",0
"6960","LBE","BE","X2010",0
"6961","LBE","BE","X2010",1
"6962","LBE","BE","X2010",0
"6963","LBE","BE","X2010",1
"6964","LBE","BE","X2010",0
"6965","LBE","BE","X2010",0
"6966","LBE","BE","X2010",0
"6967","LBE","BE","X2010",0
"6968","LBE","BE","X2010",0
"6969","LBE","BE","X2010",0
"6970","LBE","BE","X2010",0
"6971","LBE","BE","X2010",0
"6972","LEM","BE","X2010",663
"6973","LEM","BE","X2010",0
"6974","LEM","BE","X2010",0
"6975","LEM","BE","X2010",376
"6976","LEM","BE","X2010",0
"6977","LEM","BE","X2010",332
"6978","LEM","BE","X2010",43
"6979","LEM","BE","X2010",0
"6980","LEM","BE","X2010",0
"6981","LEM","BE","X2010",0
"6982","LEM","BE","X2010",0
"6983","LEM","BE","X2010",0
"6984","LEM","BE","X2010",0
"6985","LEM","BE","X2010",0
"6986","LEM","BE","X2010",0
"6987","LEM","BE","X2010",287
"6988","LEM","BE","X2010",8
"6989","LEM","BE","X2010",0
"6990","LEM","BE","X2010",101
"6991","LEM","BE","X2010",5
"6992","LEM","BE","X2010",99
"6993","LEM","BE","X2010",73
"6994","LEM","BE","X2010",1
"6995","LEM","BE","X2010",0
"6996","LEM","BE","X2010",0
"6997","LEM","BE","X2010",0
"6998","LEM","BE","X2010",0
"6999","LEM","BE","X2010",0
"7000","LEM","BE","X2010",0
"7001","LEZ","BE","X2010",278
"7002","LEZ","BE","X2010",6
"7003","LEZ","BE","X2010",6
"7004","LEZ","BE","X2010",0
"7005","LEZ","BE","X2010",268
"7006","LEZ","BE","X2010",4
"7007","LEZ","BE","X2010",0
"7008","LEZ","BE","X2010",0
"7009","LEZ","BE","X2010",1
"7010","LEZ","BE","X2010",78
"7011","LEZ","BE","X2010",179
"7012","LEZ","BE","X2010",6
"7013","LEZ","BE","X2010",0
"7014","LEZ","BE","X2010",0
"7015","LEZ","BE","X2010",4
"7016","LEZ","BE","X2010",0
"7017","LEZ","BE","X2010",4
"7018","LIN","BE","X2010",48
"7019","LIN","BE","X2010",0
"7020","LIN","BE","X2010",0
"7021","LIN","BE","X2010",0
"7022","LIN","BE","X2010",0
"7023","LIN","BE","X2010",0
"7024","LIN","BE","X2010",0
"7025","LIN","BE","X2010",0
"7026","LIN","BE","X2010",22
"7027","LIN","BE","X2010",0
"7028","LIN","BE","X2010",22
"7029","LIN","BE","X2010",1
"7030","LIN","BE","X2010",0
"7031","LIN","BE","X2010",0
"7032","LIN","BE","X2010",0
"7033","LIN","BE","X2010",0
"7034","LIN","BE","X2010",0
"7035","LIN","BE","X2010",0
"7036","LIN","BE","X2010",0
"7037","LIN","BE","X2010",0
"7038","LIN","BE","X2010",0
"7039","LIN","BE","X2010",0
"7040","LIN","BE","X2010",25
"7041","LIN","BE","X2010",1
"7042","LIN","BE","X2010",0
"7043","LIN","BE","X2010",3
"7044","LIN","BE","X2010",1
"7045","LIN","BE","X2010",10
"7046","LIN","BE","X2010",10
"7047","LIN","BE","X2010",0
"7048","LIN","BE","X2010",0
"7049","LIN","BE","X2010",0
"7050","LIN","BE","X2010",0
"7051","LIN","BE","X2010",0
"7052","LIN","BE","X2010",0
"7053","LIN","BE","X2010",0
"7054","MAC","BE","X2010",29
"7055","MAC","BE","X2010",0
"7056","MAC","BE","X2010",0
"7057","MAC","BE","X2010",27
"7058","MAC","BE","X2010",0
"7059","MAC","BE","X2010",15
"7060","MAC","BE","X2010",12
"7061","MAC","BE","X2010",0
"7062","MAC","BE","X2010",0
"7063","MAC","BE","X2010",0
"7064","MAC","BE","X2010",0
"7065","MAC","BE","X2010",0
"7066","MAC","BE","X2010",2
"7067","MAC","BE","X2010",0
"7068","MAC","BE","X2010",1
"7069","MAC","BE","X2010",0
"7070","MAC","BE","X2010",0
"7071","MAC","BE","X2010",1
"7072","MAC","BE","X2010",0
"7073","MAC","BE","X2010",0
"7074","MAC","BE","X2010",0
"7075","MAC","BE","X2010",0
"7076","MEB","BE","X2010",0
"7077","MEB","BE","X2010",0
"7078","MEB","BE","X2010",0
"7079","MEG","BE","X2010",0
"7080","MEG","BE","X2010",0
"7081","MEG","BE","X2010",0
"7082","MEG","BE","X2010",0
"7083","MEG","BE","X2010",0
"7084","MEG","BE","X2010",0
"7085","MEG","BE","X2010",0
"7086","MEG","BE","X2010",0
"7087","MEG","BE","X2010",0
"7088","MEG","BE","X2010",0
"7089","MEG","BE","X2010",0
"7090","MEG","BE","X2010",0
"7091","MEG","BE","X2010",0
"7092","MEG","BE","X2010",0
"7093","MEG","BE","X2010",0
"7094","MEG","BE","X2010",0
"7095","MEG","BE","X2010",0
"7096","MEG","BE","X2010",0
"7097","MEG","BE","X2010",0
"7098","MEG","BE","X2010",0
"7099","MEG","BE","X2010",0
"7100","MEG","BE","X2010",0
"7101","MEG","BE","X2010",0
"7102","MEG","BE","X2010",0
"7103","MEG","BE","X2010",0
"7104","MEG","BE","X2010",0
"7105","MGC","BE","X2010",0
"7106","MGC","BE","X2010",0
"7107","MGC","BE","X2010",0
"7108","MNZ","BE","X2010",0
"7109","MNZ","BE","X2010",0
"7110","MNZ","BE","X2010",0
"7111","MNZ","BE","X2010",0
"7112","MNZ","BE","X2010",0
"7113","MNZ","BE","X2010",0
"7114","MNZ","BE","X2010",0
"7115","MNZ","BE","X2010",0
"7116","MNZ","BE","X2010",0
"7117","MNZ","BE","X2010",0
"7118","MNZ","BE","X2010",0
"7119","MNZ","BE","X2010",0
"7120","MNZ","BE","X2010",0
"7121","MNZ","BE","X2010",0
"7122","MNZ","BE","X2010",0
"7123","MNZ","BE","X2010",0
"7124","MNZ","BE","X2010",0
"7125","MNZ","BE","X2010",0
"7126","MNZ","BE","X2010",0
"7127","MNZ","BE","X2010",0
"7128","MNZ","BE","X2010",0
"7129","MNZ","BE","X2010",0
"7130","MNZ","BE","X2010",0
"7131","MNZ","BE","X2010",0
"7132","MNZ","BE","X2010",0
"7133","MNZ","BE","X2010",0
"7134","MNZ","BE","X2010",0
"7135","MNZ","BE","X2010",0
"7136","MNZ","BE","X2010",0
"7137","MNZ","BE","X2010",0
"7138","MNZ","BE","X2010",0
"7139","MNZ","BE","X2010",0
"7140","MNZ","BE","X2010",0
"7141","MNZ","BE","X2010",0
"7142","MOL","BE","X2010",0
"7143","MOL","BE","X2010",0
"7144","MOL","BE","X2010",0
"7145","MOL","BE","X2010",0
"7146","MOL","BE","X2010",0
"7147","MOL","BE","X2010",0
"7148","MOL","BE","X2010",0
"7149","MOL","BE","X2010",0
"7150","MOL","BE","X2010",0
"7151","MOL","BE","X2010",0
"7152","MOL","BE","X2010",0
"7153","MOL","BE","X2010",0
"7154","MOL","BE","X2010",0
"7155","MOL","BE","X2010",0
"7156","MOL","BE","X2010",0
"7157","MOL","BE","X2010",0
"7158","MOL","BE","X2010",0
"7159","MUR","BE","X2010",83
"7160","MUR","BE","X2010",18
"7161","MUR","BE","X2010",5
"7162","MUR","BE","X2010",13
"7163","MUR","BE","X2010",61
"7164","MUR","BE","X2010",0
"7165","MUR","BE","X2010",44
"7166","MUR","BE","X2010",9
"7167","MUR","BE","X2010",5
"7168","MUR","BE","X2010",2
"7169","MUR","BE","X2010",0
"7170","MUR","BE","X2010",4
"7171","MUR","BE","X2010",0
"7172","MUR","BE","X2010",4
"7173","MUS","BE","X2010",0
"7174","MUS","BE","X2010",0
"7175","MUS","BE","X2010",0
"7176","MUS","BE","X2010",0
"7177","MZZ","BE","X2010",0
"7178","MZZ","BE","X2010",0
"7179","MZZ","BE","X2010",0
"7180","NEP","BE","X2010",134
"7181","NEP","BE","X2010",0
"7182","NEP","BE","X2010",0
"7183","NEP","BE","X2010",115
"7184","NEP","BE","X2010",0
"7185","NEP","BE","X2010",115
"7186","NEP","BE","X2010",0
"7187","NEP","BE","X2010",0
"7188","NEP","BE","X2010",0
"7189","NEP","BE","X2010",0
"7190","NEP","BE","X2010",0
"7191","NEP","BE","X2010",0
"7192","NEP","BE","X2010",0
"7193","NEP","BE","X2010",15
"7194","NEP","BE","X2010",0
"7195","NEP","BE","X2010",0
"7196","NEP","BE","X2010",0
"7197","NEP","BE","X2010",0
"7198","NEP","BE","X2010",15
"7199","NEP","BE","X2010",3
"7200","NEP","BE","X2010",0
"7201","NEP","BE","X2010",3
"7202","NEP","BE","X2010",0
"7203","OCZ","BE","X2010",69
"7204","OCZ","BE","X2010",1
"7205","OCZ","BE","X2010",1
"7206","OCZ","BE","X2010",0
"7207","OCZ","BE","X2010",0
"7208","OCZ","BE","X2010",0
"7209","OCZ","BE","X2010",55
"7210","OCZ","BE","X2010",2
"7211","OCZ","BE","X2010",2
"7212","OCZ","BE","X2010",15
"7213","OCZ","BE","X2010",22
"7214","OCZ","BE","X2010",14
"7215","OCZ","BE","X2010",0
"7216","OCZ","BE","X2010",0
"7217","OCZ","BE","X2010",0
"7218","OCZ","BE","X2010",13
"7219","OCZ","BE","X2010",1
"7220","OCZ","BE","X2010",12
"7221","OCZ","BE","X2010",0
"7222","OYF","BE","X2010",0
"7223","OYF","BE","X2010",0
"7224","OYF","BE","X2010",0
"7225","PEE","BE","X2010",0
"7226","PEE","BE","X2010",0
"7227","PEE","BE","X2010",0
"7228","PIL","BE","X2010",0
"7229","PIL","BE","X2010",0
"7230","PIL","BE","X2010",0
"7231","PIL","BE","X2010",0
"7232","PIL","BE","X2010",0
"7233","PLE","BE","X2010",5200
"7234","PLE","BE","X2010",0
"7235","PLE","BE","X2010",0
"7236","PLE","BE","X2010",0
"7237","PLE","BE","X2010",0
"7238","PLE","BE","X2010",3699
"7239","PLE","BE","X2010",0
"7240","PLE","BE","X2010",2285
"7241","PLE","BE","X2010",1415
"7242","PLE","BE","X2010",0
"7243","PLE","BE","X2010",0
"7244","PLE","BE","X2010",0
"7245","PLE","BE","X2010",0
"7246","PLE","BE","X2010",0
"7247","PLE","BE","X2010",1500
"7248","PLE","BE","X2010",138
"7249","PLE","BE","X2010",1123
"7250","PLE","BE","X2010",51
"7251","PLE","BE","X2010",60
"7252","PLE","BE","X2010",128
"7253","PLE","BE","X2010",0
"7254","PLE","BE","X2010",0
"7255","PLE","BE","X2010",0
"7256","PLE","BE","X2010",2
"7257","PLE","BE","X2010",0
"7258","PLE","BE","X2010",1
"7259","PLE","BE","X2010",0
"7260","PLE","BE","X2010",0
"7261","POK","BE","X2010",16
"7262","POK","BE","X2010",0
"7263","POK","BE","X2010",0
"7264","POK","BE","X2010",0
"7265","POK","BE","X2010",0
"7266","POK","BE","X2010",0
"7267","POK","BE","X2010",0
"7268","POK","BE","X2010",0
"7269","POK","BE","X2010",15
"7270","POK","BE","X2010",0
"7271","POK","BE","X2010",14
"7272","POK","BE","X2010",1
"7273","POK","BE","X2010",0
"7274","POK","BE","X2010",0
"7275","POK","BE","X2010",0
"7276","POK","BE","X2010",0
"7277","POK","BE","X2010",0
"7278","POK","BE","X2010",0
"7279","POK","BE","X2010",0
"7280","POK","BE","X2010",0
"7281","POK","BE","X2010",1
"7282","POK","BE","X2010",0
"7283","POK","BE","X2010",0
"7284","POK","BE","X2010",0
"7285","POK","BE","X2010",0
"7286","POK","BE","X2010",1
"7287","POK","BE","X2010",0
"7288","POK","BE","X2010",0
"7289","POK","BE","X2010",0
"7290","POK","BE","X2010",0
"7291","POK","BE","X2010",0
"7292","POK","BE","X2010",0
"7293","POK","BE","X2010",0
"7294","POK","BE","X2010",0
"7295","POL","BE","X2010",47
"7296","POL","BE","X2010",0
"7297","POL","BE","X2010",0
"7298","POL","BE","X2010",0
"7299","POL","BE","X2010",0
"7300","POL","BE","X2010",0
"7301","POL","BE","X2010",0
"7302","POL","BE","X2010",0
"7303","POL","BE","X2010",12
"7304","POL","BE","X2010",0
"7305","POL","BE","X2010",11
"7306","POL","BE","X2010",1
"7307","POL","BE","X2010",0
"7308","POL","BE","X2010",0
"7309","POL","BE","X2010",0
"7310","POL","BE","X2010",0
"7311","POL","BE","X2010",0
"7312","POL","BE","X2010",35
"7313","POL","BE","X2010",2
"7314","POL","BE","X2010",10
"7315","POL","BE","X2010",4
"7316","POL","BE","X2010",6
"7317","POL","BE","X2010",13
"7318","POL","BE","X2010",0
"7319","POL","BE","X2010",0
"7320","POL","BE","X2010",0
"7321","POL","BE","X2010",0
"7322","POL","BE","X2010",0
"7323","POL","BE","X2010",0
"7324","POL","BE","X2010",0
"7325","POR","BE","X2010",0
"7326","POR","BE","X2010",0
"7327","POR","BE","X2010",0
"7328","POR","BE","X2010",0
"7329","POR","BE","X2010",0
"7330","POR","BE","X2010",0
"7331","POR","BE","X2010",0
"7332","POR","BE","X2010",0
"7333","PPX","BE","X2010",4
"7334","PPX","BE","X2010",0
"7335","PPX","BE","X2010",0
"7336","PPX","BE","X2010",0
"7337","PPX","BE","X2010",4
"7338","PPX","BE","X2010",0
"7339","PPX","BE","X2010",1
"7340","PPX","BE","X2010",0
"7341","PPX","BE","X2010",2
"7342","PPX","BE","X2010",1
"7343","PPX","BE","X2010",0
"7344","PPX","BE","X2010",0
"7345","PPX","BE","X2010",0
"7346","PPX","BE","X2010",0
"7347","PPX","BE","X2010",0
"7348","PPX","BE","X2010",0
"7349","PPX","BE","X2010",0
"7350","RED","BE","X2010",0
"7351","RED","BE","X2010",0
"7352","RED","BE","X2010",0
"7353","RED","BE","X2010",0
"7354","RED","BE","X2010",0
"7355","RED","BE","X2010",0
"7356","RED","BE","X2010",0
"7357","RED","BE","X2010",0
"7358","RED","BE","X2010",0
"7359","RED","BE","X2010",0
"7360","RED","BE","X2010",0
"7361","RED","BE","X2010",0
"7362","RED","BE","X2010",0
"7363","RED","BE","X2010",0
"7364","RED","BE","X2010",0
"7365","RED","BE","X2010",0
"7366","RED","BE","X2010",0
"7367","RED","BE","X2010",0
"7368","RED","BE","X2010",0
"7369","RED","BE","X2010",0
"7370","RED","BE","X2010",0
"7371","RED","BE","X2010",0
"7372","RED","BE","X2010",0
"7373","RED","BE","X2010",0
"7374","RJB","BE","X2010",0
"7375","RJB","BE","X2010",0
"7376","RJB","BE","X2010",0
"7377","RJB","BE","X2010",0
"7378","RJB","BE","X2010",0
"7379","RJC","BE","X2010",384
"7380","RJC","BE","X2010",139
"7381","RJC","BE","X2010",3
"7382","RJC","BE","X2010",136
"7383","RJC","BE","X2010",244
"7384","RJC","BE","X2010",85
"7385","RJC","BE","X2010",40
"7386","RJC","BE","X2010",8
"7387","RJC","BE","X2010",24
"7388","RJC","BE","X2010",87
"7389","RJC","BE","X2010",0
"7390","RJC","BE","X2010",1
"7391","RJC","BE","X2010",0
"7392","RJC","BE","X2010",1
"7393","RJE","BE","X2010",0
"7394","RJE","BE","X2010",0
"7395","RJE","BE","X2010",0
"7396","RJE","BE","X2010",0
"7397","RJE","BE","X2010",0
"7398","RJE","BE","X2010",0
"7399","RJH","BE","X2010",280
"7400","RJH","BE","X2010",45
"7401","RJH","BE","X2010",3
"7402","RJH","BE","X2010",42
"7403","RJH","BE","X2010",234
"7404","RJH","BE","X2010",92
"7405","RJH","BE","X2010",21
"7406","RJH","BE","X2010",3
"7407","RJH","BE","X2010",21
"7408","RJH","BE","X2010",98
"7409","RJH","BE","X2010",0
"7410","RJH","BE","X2010",0
"7411","RJH","BE","X2010",0
"7412","RJI","BE","X2010",40
"7413","RJI","BE","X2010",0
"7414","RJI","BE","X2010",0
"7415","RJI","BE","X2010",0
"7416","RJI","BE","X2010",40
"7417","RJI","BE","X2010",0
"7418","RJI","BE","X2010",2
"7419","RJI","BE","X2010",0
"7420","RJI","BE","X2010",8
"7421","RJI","BE","X2010",30
"7422","RJM","BE","X2010",88
"7423","RJM","BE","X2010",32
"7424","RJM","BE","X2010",7
"7425","RJM","BE","X2010",25
"7426","RJM","BE","X2010",56
"7427","RJM","BE","X2010",13
"7428","RJM","BE","X2010",3
"7429","RJM","BE","X2010",1
"7430","RJM","BE","X2010",7
"7431","RJM","BE","X2010",33
"7432","RJM","BE","X2010",0
"7433","RJM","BE","X2010",0
"7434","RJM","BE","X2010",0
"7435","RJN","BE","X2010",74
"7436","RJN","BE","X2010",4
"7437","RJN","BE","X2010",3
"7438","RJN","BE","X2010",1
"7439","RJN","BE","X2010",68
"7440","RJN","BE","X2010",25
"7441","RJN","BE","X2010",1
"7442","RJN","BE","X2010",1
"7443","RJN","BE","X2010",12
"7444","RJN","BE","X2010",29
"7445","RJN","BE","X2010",0
"7446","RJN","BE","X2010",3
"7447","RJN","BE","X2010",0
"7448","RJN","BE","X2010",3
"7449","RJR","BE","X2010",0
"7450","RJR","BE","X2010",0
"7451","RJR","BE","X2010",0
"7452","RJR","BE","X2010",0
"7453","RJR","BE","X2010",0
"7454","RJR","BE","X2010",0
"7455","RJR","BE","X2010",0
"7456","RJR","BE","X2010",0
"7457","RJR","BE","X2010",0
"7458","RJR","BE","X2010",0
"7459","SBX","BE","X2010",0
"7460","SBX","BE","X2010",0
"7461","SBX","BE","X2010",0
"7462","SBX","BE","X2010",0
"7463","SBX","BE","X2010",0
"7464","SBX","BE","X2010",0
"7465","SBX","BE","X2010",0
"7466","SCE","BE","X2010",1036
"7467","SCE","BE","X2010",10
"7468","SCE","BE","X2010",0
"7469","SCE","BE","X2010",0
"7470","SCE","BE","X2010",10
"7471","SCE","BE","X2010",0
"7472","SCE","BE","X2010",0
"7473","SCE","BE","X2010",1024
"7474","SCE","BE","X2010",154
"7475","SCE","BE","X2010",659
"7476","SCE","BE","X2010",134
"7477","SCE","BE","X2010",68
"7478","SCE","BE","X2010",9
"7479","SCE","BE","X2010",0
"7480","SCE","BE","X2010",0
"7481","SCE","BE","X2010",0
"7482","SCE","BE","X2010",3
"7483","SCE","BE","X2010",0
"7484","SCE","BE","X2010",3
"7485","SCE","BE","X2010",0
"7486","SCL","BE","X2010",485
"7487","SCL","BE","X2010",141
"7488","SCL","BE","X2010",1
"7489","SCL","BE","X2010",139
"7490","SCL","BE","X2010",316
"7491","SCL","BE","X2010",34
"7492","SCL","BE","X2010",150
"7493","SCL","BE","X2010",20
"7494","SCL","BE","X2010",35
"7495","SCL","BE","X2010",77
"7496","SCL","BE","X2010",0
"7497","SCL","BE","X2010",28
"7498","SCL","BE","X2010",0
"7499","SCL","BE","X2010",28
"7500","SDV","BE","X2010",0
"7501","SDV","BE","X2010",0
"7502","SDV","BE","X2010",0
"7503","SDV","BE","X2010",0
"7504","SDV","BE","X2010",0
"7505","SKA","BE","X2010",458
"7506","SKA","BE","X2010",0
"7507","SKA","BE","X2010",0
"7508","SKA","BE","X2010",0
"7509","SKA","BE","X2010",0
"7510","SKA","BE","X2010",0
"7511","SKA","BE","X2010",0
"7512","SKA","BE","X2010",0
"7513","SKA","BE","X2010",89
"7514","SKA","BE","X2010",0
"7515","SKA","BE","X2010",17
"7516","SKA","BE","X2010",72
"7517","SKA","BE","X2010",0
"7518","SKA","BE","X2010",0
"7519","SKA","BE","X2010",0
"7520","SKA","BE","X2010",0
"7521","SKA","BE","X2010",0
"7522","SKA","BE","X2010",369
"7523","SKA","BE","X2010",70
"7524","SKA","BE","X2010",0
"7525","SKA","BE","X2010",29
"7526","SKA","BE","X2010",7
"7527","SKA","BE","X2010",69
"7528","SKA","BE","X2010",195
"7529","SKA","BE","X2010",0
"7530","SKA","BE","X2010",0
"7531","SKA","BE","X2010",0
"7532","SKA","BE","X2010",1
"7533","SKA","BE","X2010",0
"7534","SKA","BE","X2010",1
"7535","SKA","BE","X2010",0
"7536","SKH","BE","X2010",10
"7537","SKH","BE","X2010",4
"7538","SKH","BE","X2010",0
"7539","SKH","BE","X2010",4
"7540","SKH","BE","X2010",0
"7541","SKH","BE","X2010",0
"7542","SKH","BE","X2010",6
"7543","SKH","BE","X2010",0
"7544","SKH","BE","X2010",3
"7545","SKH","BE","X2010",1
"7546","SKH","BE","X2010",0
"7547","SKH","BE","X2010",1
"7548","SKH","BE","X2010",0
"7549","SKH","BE","X2010",0
"7550","SKH","BE","X2010",0
"7551","SKH","BE","X2010",0
"7552","SKH","BE","X2010",0
"7553","SKH","BE","X2010",0
"7554","SKH","BE","X2010",0
"7555","SMD","BE","X2010",0
"7556","SMD","BE","X2010",0
"7557","SMD","BE","X2010",0
"7558","SMD","BE","X2010",0
"7559","SMD","BE","X2010",0
"7560","SOL","BE","X2010",3886
